calendar_commit_frequency,avg_commit_size_norm,burst_concentration_ratio,commit_coefficient_variation,generic_message_ratio,pr_rejection_rate,language_diversity_norm,skill_mismatch,audio_resume_mismatch,rule_score,label
0.038220,0.422704,0.212000,1.000000,0.200000,0.275000,0.333333,0.183748,0.358471,0.000000,0
0.494521,0.049483,0.180000,0.123000,0.200000,0.000000,1.000000,0.147324,0.108797,0.000000,0
0.195833,0.058315,0.202000,0.145800,0.100000,0.349000,0.666667,0.083864,0.522445,0.000000,0
0.014502,0.198550,0.198000,1.000000,0.200000,0.394000,1.000000,0.308754,0.264120,0.000000,0
0.139806,0.564456,0.611000,1.000000,0.600000,0.000000,0.333333,0.684277,0.355807,0.047000,1
0.558333,0.257514,0.167000,0.075400,0.250000,0.215000,0.333333,0.292055,0.295089,0.000000,0
0.235593,0.112608,0.194000,0.128600,0.150000,0.129000,0.833333,0.128997,0.248239,0.000000,0
0.511806,0.373286,0.168000,0.097200,0.250000,0.284000,0.666667,0.118090,0.341681,0.000000,0
0.277119,0.320042,0.217000,0.124000,0.250000,0.223000,0.333333,0.525674,0.268495,0.000000,0
0.464286,0.395827,0.549000,0.898800,0.600000,0.351000,0.500000,0.322392,0.490288,0.000000,1
0.753846,0.309238,0.473000,0.742200,0.650000,0.000000,0.500000,0.219756,0.660075,0.200000,1
0.091304,0.060000,0.400000,0.602200,0.350000,0.565000,0.166667,0.617977,0.654164,0.150000,1
0.122222,0.031543,0.922000,1.000000,0.100000,0.204000,0.833333,0.302090,0.178733,0.289000,0
0.025798,0.249514,0.210000,1.000000,0.350000,0.000000,0.333333,0.080761,0.131497,0.000000,0
0.008302,0.326567,0.209000,1.000000,0.350000,0.188000,0.500000,0.174753,0.129689,0.000000,0
0.530233,0.219601,0.174000,0.091000,0.150000,0.471000,0.833333,0.325933,0.244219,0.000000,0
0.455172,0.230750,0.177000,0.103800,0.350000,0.180000,0.666667,0.192232,0.303811,0.000000,0
0.369307,0.182110,0.174000,0.082600,0.600000,0.328000,0.333333,0.215005,0.133162,0.000000,0
0.537363,0.259250,0.170000,0.089800,0.200000,0.055000,0.833333,0.266770,0.601745,0.000000,0
0.313750,0.065235,0.179000,0.114800,0.250000,0.317000,1.000000,0.176692,0.382131,0.000000,0
0.020444,0.350390,0.136000,1.000000,0.350000,0.357000,0.333333,0.028919,0.360620,0.000000,0
0.013054,0.010000,0.184000,1.000000,0.350000,0.159000,0.500000,0.157207,0.286134,0.000000,0
0.494161,0.010000,0.189000,0.100200,0.250000,0.265000,0.333333,0.233394,0.187335,0.000000,0
0.248201,0.287200,0.203000,0.120800,0.350000,0.107000,0.666667,0.288173,0.239708,0.000000,0
0.462121,0.080884,0.182000,0.106800,0.200000,0.000000,0.666667,0.214987,0.225469,0.000000,0
0.226316,0.157850,0.201000,0.126600,0.400000,0.357000,0.500000,0.244767,0.252238,0.000000,0
0.324444,0.258401,0.705000,0.999000,0.500000,0.437000,0.500000,0.222366,0.391864,0.121000,0
0.024043,0.177261,0.140000,1.000000,0.650000,0.258000,0.333333,0.509721,0.181977,0.200000,0
0.166667,0.130821,0.211000,0.176600,0.250000,0.000000,0.333333,0.118013,0.254839,0.000000,0
0.009415,0.312561,0.273000,1.000000,0.050000,0.122000,1.000000,0.348179,0.277911,0.000000,0
0.076569,0.258758,0.186000,0.756200,0.050000,0.201000,0.333333,0.071084,0.163392,0.000000,0
0.374576,0.016188,0.195000,0.100000,0.250000,0.130000,0.500000,0.360992,0.464125,0.000000,0
0.246000,0.103773,0.224000,0.143800,0.550000,0.237000,0.333333,0.712072,0.018869,0.000000,0
0.172903,0.129474,0.201000,0.140400,0.050000,0.270000,0.666667,0.218691,0.140856,0.000000,0
0.246154,0.423917,1.000000,1.000000,0.250000,0.053000,0.500000,0.609315,0.402715,0.350000,1
0.222680,0.348647,0.218000,0.137400,0.350000,0.671000,0.333333,0.076731,0.074650,0.150000,0
0.452586,0.010000,0.185000,0.110200,0.250000,0.253000,0.500000,0.126848,0.127331,0.000000,0
0.251974,0.439065,0.198000,0.137800,0.100000,0.245000,0.833333,0.066604,0.232377,0.000000,0
0.186207,0.200570,0.222000,0.168600,0.450000,0.113000,0.833333,0.148179,0.237632,0.000000,0
0.005398,0.223863,0.500000,1.000000,0.350000,0.297000,0.833333,0.177578,0.111665,0.000000,0
0.352893,0.353493,0.197000,0.103000,0.400000,0.000000,1.000000,0.123430,0.357596,0.000000,0
0.189362,1.000000,0.742000,0.954400,0.400000,0.553000,0.166667,0.601903,0.530430,0.299000,1
0.136842,0.839968,0.615000,1.000000,0.500000,0.476000,0.166667,0.344888,0.262079,0.051000,1
0.074000,0.270611,0.865000,1.000000,0.150000,0.262000,0.500000,0.342396,0.155883,0.245000,0
0.260656,0.116835,0.201000,0.151800,0.050000,0.470000,0.666667,0.167888,0.360184,0.000000,0
0.021309,0.299360,0.170000,1.000000,0.300000,0.000000,0.500000,0.249926,0.185717,0.000000,0
0.140367,0.062779,0.529000,1.000000,0.350000,0.267000,1.000000,0.099396,0.386261,0.000000,0
0.023333,1.000000,0.429000,0.613400,0.350000,0.412000,0.166667,0.145544,0.310054,0.300000,1
0.261905,0.418520,0.200000,0.135400,0.100000,0.224000,0.833333,0.166415,0.339543,0.000000,0
0.475309,0.387777,0.203000,0.109400,0.350000,0.174000,0.833333,0.174576,0.110693,0.000000,0
0.115385,0.939097,0.524000,1.000000,0.450000,0.000000,0.166667,0.253617,0.542171,0.000000,1
0.172093,0.423856,0.959000,1.000000,0.150000,0.085000,0.833333,0.257925,0.358244,0.318000,0
0.240909,1.000000,0.840000,1.000000,0.450000,0.000000,0.333333,0.177577,0.316749,0.226000,1
0.173864,0.010000,0.693000,1.000000,0.200000,0.216000,0.333333,0.268182,0.407689,0.111000,0
0.330597,0.132808,0.192000,0.117800,0.150000,0.277000,0.666667,0.651878,0.085467,0.000000,0
0.121429,0.823625,0.716000,1.000000,0.450000,0.559000,0.166667,0.845357,0.408023,0.279000,1
0.047044,0.355683,0.120000,1.000000,0.100000,0.111000,0.833333,0.247468,0.178619,0.000000,0
0.109442,0.222227,0.227000,0.813000,0.150000,0.136000,0.333333,0.313528,0.408028,0.000000,0
0.004381,0.399369,0.400000,1.000000,0.450000,0.092000,0.500000,0.157533,0.094521,0.000000,0
0.047585,0.030802,0.152000,0.904000,0.150000,0.101000,0.333333,0.439584,0.278679,0.000000,0
0.062069,0.239418,0.179000,1.000000,0.250000,0.000000,0.333333,0.027914,0.374787,0.000000,0
0.015663,1.000000,0.308000,0.960600,0.250000,0.594000,0.333333,0.549909,0.386479,0.450000,1
0.333036,0.253801,0.193000,0.125800,0.050000,0.065000,1.000000,0.109406,0.238710,0.000000,0
0.031098,0.010000,0.242000,1.000000,0.100000,0.309000,0.666667,0.136465,0.115932,0.000000,0
0.525373,0.228187,0.172000,0.086000,0.250000,0.286000,0.833333,0.216500,0.539684,0.000000,0
0.240260,0.208426,0.232000,0.146600,0.300000,0.341000,0.666667,0.177956,0.340837,0.000000,0
0.090598,0.054324,0.566000,1.000000,0.200000,0.000000,0.666667,0.102218,0.113903,0.012000,0
0.184028,0.010000,0.196000,0.137200,0.150000,0.216000,0.333333,0.356851,0.198785,0.000000,0
0.373381,0.244789,0.200000,0.114400,0.250000,0.435000,1.000000,0.471408,0.054545,0.000000,0
0.018615,0.290148,0.149000,1.000000,0.300000,0.036000,0.833333,0.184104,0.013132,0.000000,0
0.552667,0.520610,0.188000,0.100600,0.350000,0.097000,0.500000,0.205296,0.212622,0.000000,0
0.178049,0.415192,0.247000,0.143600,0.250000,0.521000,0.166667,0.474720,0.554800,0.150000,1
0.351020,0.286392,0.198000,0.105600,0.450000,0.157000,0.500000,0.534629,0.336349,0.000000,0
0.415116,0.300139,0.199000,0.118800,0.150000,0.245000,0.500000,0.167616,0.203197,0.000000,0
0.028682,0.013598,0.142000,1.000000,0.250000,0.207000,0.666667,0.073942,0.201722,0.000000,0
0.004237,1.000000,0.600000,1.000000,0.600000,0.763000,0.333333,0.495226,0.752474,0.450000,1
0.038689,0.382092,0.137000,1.000000,0.150000,0.023000,1.000000,0.363008,0.361688,0.000000,0
0.298276,0.215560,0.208000,0.143400,0.050000,0.262000,0.833333,0.214815,0.532565,0.000000,0
0.470000,0.679989,0.732000,1.000000,0.450000,0.823000,0.166667,0.777218,0.687676,0.292000,1
0.248864,0.150435,0.215000,0.126400,0.650000,0.000000,0.166667,0.493314,0.245092,0.200000,1
0.015686,1.000000,0.500000,0.990000,0.450000,0.000000,0.333333,0.588922,0.189832,0.300000,1
0.123762,0.221217,0.696000,1.000000,0.350000,0.000000,0.500000,0.095100,0.085251,0.114000,0
0.072590,0.350121,0.183000,0.839000,0.000000,0.399000,0.666667,0.595667,0.501818,0.000000,0
0.061754,0.285363,0.199000,0.835200,0.250000,0.024000,1.000000,0.376045,0.245629,0.000000,0
0.004461,0.349514,0.488000,1.000000,0.150000,0.297000,0.666667,0.461563,0.029700,0.000000,0
0.337288,0.223422,0.201000,0.116000,0.450000,0.341000,0.500000,0.239492,0.179627,0.000000,0
0.021281,0.131142,0.226000,1.000000,0.400000,0.176000,0.500000,0.137024,0.071217,0.000000,0
0.233945,0.234511,0.506000,1.000000,0.150000,0.320000,0.500000,0.088589,0.137228,0.000000,0
0.070270,0.353939,0.949000,1.000000,0.450000,0.212000,0.833333,0.163201,0.234805,0.310000,0
0.285915,0.262917,0.202000,0.103200,0.400000,0.484000,0.333333,0.144732,0.461404,0.000000,0
0.364706,0.140830,0.169000,0.088800,0.300000,0.041000,0.833333,0.106162,0.075780,0.000000,0
0.014264,0.250208,0.177000,1.000000,0.100000,0.442000,0.500000,0.122089,0.246426,0.000000,0
0.075862,0.375298,0.879000,1.000000,0.250000,0.350000,0.666667,0.164930,0.091465,0.256000,0
0.575410,0.146004,0.188000,0.089400,0.200000,0.094000,1.000000,0.137494,0.162938,0.000000,0
0.051597,0.327056,0.167000,0.917800,0.250000,0.255000,0.833333,0.280649,0.277364,0.000000,0
0.393023,0.359084,0.186000,0.099600,0.050000,0.197000,0.333333,0.236997,0.112613,0.000000,0
0.154054,0.225405,0.696000,1.000000,0.350000,0.141000,0.833333,0.158554,0.026173,0.114000,0
0.632075,0.196353,0.519000,0.881800,0.700000,0.391000,0.333333,0.431534,0.437311,0.200000,1
0.505691,0.159256,0.185000,0.093000,0.100000,0.087000,1.000000,0.098112,0.505239,0.000000,0
0.028143,0.372987,0.178000,1.000000,0.150000,0.259000,0.833333,0.395214,0.139857,0.000000,0
0.459854,0.324291,0.184000,0.093600,0.500000,0.137000,0.666667,0.061538,0.255225,0.000000,0
0.207059,0.299287,0.676000,1.000000,0.050000,0.137000,0.500000,0.231409,0.202247,0.098000,0
0.031362,0.185369,0.224000,1.000000,0.200000,0.322000,0.833333,0.198951,0.439761,0.000000,0
0.026646,0.235601,0.196000,1.000000,0.400000,0.282000,0.833333,0.403138,0.288749,0.000000,0
0.386441,0.253983,0.186000,0.098400,0.350000,0.000000,0.500000,0.540890,0.460736,0.000000,1
0.150704,0.344829,0.206000,0.178000,0.150000,0.088000,0.500000,0.043184,0.269056,0.000000,0
0.472549,0.457704,0.573000,0.919000,0.400000,0.000000,0.166667,0.495741,0.449009,0.018000,1
0.020903,0.150867,0.239000,1.000000,0.600000,0.229000,0.500000,0.137993,0.132403,0.000000,0
0.291667,0.265558,0.196000,0.116000,0.050000,0.000000,1.000000,0.479808,0.268187,0.000000,0
0.015625,1.000000,0.400000,0.853200,0.250000,0.454000,0.166667,0.709524,0.260355,0.300000,1
0.537179,0.323017,0.167000,0.094800,0.250000,0.234000,0.833333,0.301015,0.267848,0.000000,0
0.004731,0.034417,0.361000,1.000000,0.300000,0.116000,0.833333,0.312166,0.344826,0.000000,0
0.419872,0.395370,0.186000,0.089600,0.250000,0.297000,0.500000,0.177470,0.201235,0.000000,0
0.281818,0.308549,0.217000,0.132200,0.300000,0.397000,0.666667,0.172345,0.230975,0.000000,0
0.254762,0.162526,0.215000,0.120200,0.350000,0.282000,0.500000,0.207643,0.211481,0.000000,0
0.590000,0.410203,0.181000,0.089600,0.150000,0.067000,0.666667,0.303725,0.360418,0.000000,0
0.558261,0.205680,0.178000,0.089200,0.150000,0.539000,1.000000,0.351693,0.258280,0.150000,0
0.044856,0.365685,0.294000,1.000000,0.100000,0.228000,1.000000,0.032962,0.220860,0.000000,0
0.302083,0.191767,0.197000,0.120200,0.200000,0.338000,0.500000,0.385802,0.174649,0.000000,0
0.031895,0.190160,0.227000,1.000000,0.100000,0.063000,0.333333,0.512916,0.388304,0.000000,0
0.387013,0.531473,0.185000,0.088600,0.350000,0.510000,0.500000,0.406273,0.399080,0.150000,1
0.300000,0.104922,0.197000,0.124800,0.150000,0.521000,0.500000,0.640517,0.475958,0.150000,1
0.497872,0.162513,0.171000,0.093600,0.150000,0.264000,0.666667,0.210118,0.141455,0.000000,0
0.409836,0.317008,0.188000,0.123200,0.150000,0.182000,0.833333,0.141793,0.159870,0.000000,0
0.421260,0.259439,0.200000,0.112800,0.550000,0.358000,0.666667,0.194348,0.655303,0.000000,0
0.092857,0.472839,1.000000,1.000000,0.450000,0.384000,0.500000,0.580624,0.578921,0.350000,1
0.016667,0.405866,0.128000,1.000000,0.150000,0.263000,0.333333,0.458146,0.299810,0.000000,0
0.149524,0.068730,0.204000,0.159000,0.550000,0.273000,1.000000,0.335853,0.013388,0.000000,0
0.330702,0.254307,0.196000,0.107800,0.250000,0.288000,0.500000,0.230697,0.152555,0.000000,0
0.391071,0.201156,0.187000,0.124600,0.350000,0.000000,0.333333,0.136838,0.281511,0.000000,0
0.156436,0.761176,0.494000,0.731200,0.550000,0.000000,0.166667,0.295462,0.437089,0.000000,1
0.310680,0.272925,0.216000,0.117600,0.300000,0.042000,0.833333,0.245976,0.069937,0.000000,0
0.492857,0.242581,0.164000,0.100000,0.100000,0.293000,0.500000,0.158528,0.476521,0.000000,0
0.548571,0.279650,0.148000,0.096200,0.550000,0.186000,0.666667,0.136760,0.018459,0.000000,0
0.318000,0.070801,0.214000,0.152800,0.150000,0.420000,0.500000,0.033858,0.125287,0.000000,0
0.185211,0.153727,0.194000,0.152200,0.150000,0.200000,0.333333,0.319279,0.067952,0.000000,0
0.474627,0.283379,0.176000,0.105000,0.100000,0.341000,0.333333,0.433369,0.139207,0.000000,0
0.406542,0.289547,0.177000,0.099000,0.400000,0.000000,0.666667,0.212518,0.041122,0.000000,0
0.511111,0.294681,0.174000,0.093600,0.350000,0.414000,0.666667,0.208126,0.294332,0.000000,0
0.040037,0.394668,0.228000,1.000000,0.200000,0.326000,0.333333,0.140406,0.081060,0.000000,0
0.380392,0.175179,0.165000,0.126200,0.050000,0.085000,0.333333,0.032892,0.221079,0.000000,0
0.180000,0.094663,0.222000,0.161200,0.250000,0.441000,0.666667,0.352465,0.144976,0.000000,0
0.107759,0.484773,0.640000,1.000000,0.500000,0.345000,1.000000,0.316470,0.352983,0.070000,0
0.257265,0.264965,0.575000,1.000000,0.300000,0.000000,0.166667,0.670631,0.177696,0.019000,1
0.273750,0.341504,0.502000,1.000000,0.450000,0.026000,0.333333,0.631778,0.167218,0.000000,0
0.163918,0.329296,0.912000,1.000000,0.450000,0.427000,0.833333,0.537423,0.360355,0.282000,0
0.237736,0.147971,0.214000,0.146400,0.400000,0.189000,1.000000,0.114260,0.360471,0.000000,0
0.485455,0.225589,0.170000,0.100600,0.150000,0.188000,0.500000,0.108478,0.211531,0.000000,0
0.033233,0.511463,0.209000,1.000000,0.050000,0.306000,1.000000,0.053401,0.181573,0.000000,0
0.016667,1.000000,0.800000,0.881000,0.650000,0.000000,0.333333,0.521634,0.430158,0.500000,1
0.073839,0.218007,0.146000,0.865400,0.150000,0.090000,0.333333,0.250572,0.206456,0.000000,0
0.497727,0.121045,0.174000,0.081200,0.100000,0.320000,0.666667,0.281537,0.116801,0.000000,0
0.136066,0.273983,0.193000,0.184400,0.100000,0.380000,0.333333,0.415495,0.282587,0.000000,0
0.453409,0.285466,0.195000,0.121200,0.400000,0.000000,1.000000,0.120904,0.100879,0.000000,0
0.025806,1.000000,0.375000,0.621400,0.350000,0.580000,0.166667,0.477595,0.688845,0.450000,1
0.476991,0.248847,0.180000,0.100200,0.300000,0.175000,0.666667,0.321726,0.543990,0.000000,0
0.007727,0.172633,0.324000,1.000000,0.200000,0.380000,0.833333,0.224625,0.129034,0.000000,0
0.401911,0.152284,0.198000,0.099400,0.300000,0.111000,0.666667,0.169538,0.077874,0.000000,0
0.280851,0.153447,0.189000,0.123400,0.100000,0.139000,0.833333,0.144780,0.353194,0.000000,0
0.026056,0.321171,0.195000,1.000000,0.300000,0.183000,0.833333,0.173701,0.226501,0.000000,0
0.558537,0.159230,0.190000,0.092200,0.300000,0.223000,0.333333,0.245176,0.212846,0.000000,0
0.169892,0.315361,0.209000,0.146200,0.250000,0.163000,0.500000,0.266589,0.219392,0.000000,0
0.318621,0.187196,0.206000,0.140600,0.150000,0.133000,0.500000,0.248639,0.275730,0.000000,0
0.141346,0.060000,0.653000,1.000000,0.350000,0.769000,0.333333,0.467623,0.512356,0.230000,1
0.353459,0.159202,0.187000,0.108000,0.450000,0.317000,0.333333,0.222579,0.130403,0.000000,0
0.056651,0.075853,0.166000,0.967800,0.100000,0.394000,0.333333,0.221318,0.144737,0.000000,0
0.084615,0.109330,0.870000,1.000000,0.150000,0.254000,0.333333,0.251604,0.017484,0.249000,0
0.155952,0.192369,0.198000,0.174000,0.250000,0.182000,0.833333,0.247770,0.117303,0.000000,0
0.270313,0.296483,0.199000,0.119000,0.450000,0.402000,1.000000,0.060185,0.218868,0.000000,0
0.160526,0.332197,0.209000,0.154600,0.600000,0.220000,0.333333,0.078280,0.336088,0.000000,0
0.549180,0.351892,0.179000,0.085600,0.300000,0.253000,0.333333,0.212170,0.271282,0.000000,0
0.014382,0.240489,0.141000,1.000000,0.000000,0.332000,0.666667,0.217146,0.356457,0.000000,0
0.247917,0.214197,0.185000,0.131800,0.300000,0.000000,1.000000,0.261195,0.415865,0.000000,0
0.020722,0.384664,0.136000,1.000000,0.100000,0.185000,0.333333,0.259243,0.035494,0.000000,0
0.092208,0.040000,1.000000,1.000000,0.500000,0.644000,0.500000,0.557084,0.465312,0.500000,1
0.013127,0.198545,0.225000,1.000000,0.450000,0.278000,0.666667,0.148298,0.364650,0.000000,0
0.062931,1.000000,0.562000,1.000000,0.750000,0.410000,0.166667,0.688214,0.510125,0.209000,1
0.104412,0.328235,0.831000,1.000000,0.450000,0.050000,0.666667,0.097636,0.473590,0.219000,0
0.031013,0.061250,0.255000,1.000000,0.500000,0.163000,0.500000,0.158072,0.320978,0.000000,0
0.023144,0.194672,0.113000,1.000000,0.250000,0.199000,0.833333,0.266863,0.347130,0.000000,0
0.384615,0.370303,0.192000,0.115400,0.250000,0.148000,0.833333,0.470398,0.043922,0.000000,0
0.303614,0.267480,0.563000,1.000000,0.250000,0.214000,1.000000,0.163727,0.385280,0.010000,0
0.018048,0.159098,0.141000,1.000000,0.500000,0.116000,0.666667,0.131839,0.384335,0.000000,0
0.301020,0.258140,0.427000,1.000000,0.700000,0.000000,0.333333,0.499574,0.525314,0.200000,1
0.034839,0.451643,0.189000,1.000000,0.350000,0.475000,0.333333,0.188284,0.084790,0.000000,0
0.093182,0.286169,0.854000,1.000000,0.150000,0.000000,1.000000,0.490844,0.032111,0.236000,0
0.226984,0.027625,0.231000,0.138800,0.450000,0.518000,1.000000,0.150424,0.159598,0.150000,0
0.367460,0.059829,0.188000,0.107200,0.550000,0.151000,0.500000,0.091237,0.200589,0.000000,0
0.393636,0.246210,0.199000,0.120200,0.200000,0.134000,0.666667,0.348662,0.138481,0.000000,0
0.241860,0.314915,0.192000,0.141200,0.050000,0.393000,1.000000,0.086167,0.102553,0.000000,0
0.338462,0.267710,0.196000,0.124600,0.050000,0.019000,0.333333,0.180498,0.104012,0.000000,0
0.396350,0.377990,0.192000,0.090400,0.100000,0.040000,0.666667,0.020651,0.329058,0.000000,0
0.509346,0.123717,0.172000,0.099000,0.300000,0.286000,0.833333,0.311500,0.208530,0.000000,0
0.202222,0.340206,0.198000,0.141400,0.250000,0.116000,0.333333,0.435072,0.137037,0.000000,0
0.200000,1.000000,0.846000,1.000000,0.150000,0.000000,0.500000,0.137072,0.638251,0.230000,1
0.023918,0.330830,0.181000,1.000000,0.100000,0.199000,0.666667,0.031709,0.434689,0.000000,0
0.035959,0.010000,0.162000,1.000000,0.500000,0.001000,1.000000,0.110215,0.048669,0.000000,0
0.509211,0.356850,0.165000,0.120000,0.150000,0.123000,0.833333,0.313181,0.079820,0.000000,0
0.007921,1.000000,0.500000,1.000000,0.150000,0.000000,0.166667,0.580055,0.665098,0.300000,1
0.515888,0.340662,0.192000,0.117400,0.150000,0.038000,1.000000,0.095941,0.329511,0.000000,0
0.172603,0.362860,0.540000,0.789000,0.250000,0.560000,0.500000,0.439624,0.320786,0.150000,1
0.284416,0.326984,0.205000,0.135000,0.150000,0.200000,0.500000,0.414416,0.233858,0.000000,0
0.089908,1.000000,0.398000,0.570800,0.500000,0.000000,0.166667,0.176281,0.478087,0.000000,1
0.406061,0.448953,0.209000,0.135000,0.100000,0.473000,0.500000,0.367336,0.299887,0.000000,0
0.216514,0.316843,0.225000,0.132200,0.100000,0.000000,0.833333,0.151422,0.355894,0.000000,0
0.414634,0.162960,0.188000,0.101400,0.400000,0.380000,0.833333,0.059357,0.270016,0.000000,0
0.023068,0.270856,0.187000,1.000000,0.200000,0.054000,0.833333,0.282525,0.302797,0.000000,0
0.140404,0.027181,0.612000,1.000000,0.200000,0.257000,0.500000,0.181292,0.132118,0.048000,0
0.201176,0.020000,0.193000,0.142600,0.400000,0.000000,0.500000,0.407696,0.343320,0.000000,1
0.267442,0.428080,0.204000,0.128200,0.300000,0.372000,1.000000,0.078758,0.063574,0.000000,0
0.054082,0.787085,1.000000,1.000000,0.600000,0.000000,0.166667,0.472388,0.581798,0.350000,1
0.106140,0.133019,0.926000,1.000000,0.550000,0.104000,0.833333,0.434500,0.266028,0.292000,0
0.035156,0.076934,0.191000,1.000000,0.200000,0.194000,1.000000,0.301605,0.470046,0.000000,0
0.291753,0.339053,0.208000,0.122400,0.250000,0.271000,0.666667,0.235946,0.141817,0.000000,0
0.214118,0.431303,0.676000,1.000000,0.050000,0.383000,0.500000,0.096811,0.311503,0.098000,0
0.130147,0.279207,0.186000,0.179000,0.550000,0.292000,1.000000,0.125140,0.467676,0.000000,0
0.351282,0.372572,1.000000,1.000000,0.300000,0.000000,0.166667,0.302251,0.532439,0.350000,1
0.428671,0.152480,0.188000,0.114200,0.150000,0.150000,0.666667,0.229021,0.125166,0.000000,0
0.357364,0.269013,0.200000,0.121000,0.050000,0.303000,0.833333,0.018762,0.398343,0.000000,0
0.024148,0.218882,0.135000,1.000000,0.300000,0.179000,0.666667,0.250555,0.323437,0.000000,0
0.011876,0.302810,0.275000,1.000000,0.150000,0.411000,0.500000,0.224715,0.114903,0.000000,0
0.365060,0.598364,0.505000,1.000000,0.550000,0.000000,0.166667,0.316784,0.490999,0.000000,1
0.405172,0.010000,0.196000,0.132600,0.250000,0.248000,0.333333,0.642329,0.402882,0.000000,0
